law,data_seed,family,region,step,absolute_error,mc_se
nonlinear_heteroskedastic,303,student_rank2,extrapolated,0.1,0.5641354756727855,0.0011616443380847166
nonlinear_heteroskedastic,303,student_rank2,extrapolated,0.2,0.563621304324731,0.0011638308228845
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,0.05,0.09027220011109671,0.004962235448660967
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,0.1,0.08913035334819991,0.00426759557896945
nonlinear_heteroskedastic,303,transformer_mdn4,boundary,0.2,0.09178750733470215,0.0043627290942719835
nonlinear_heteroskedastic,303,transformer_mdn4,central,0.05,0.09403315688182391,0.007057515362792817
nonlinear_heteroskedastic,303,transformer_mdn4,central,0.1,0.08982341332174533,0.0053101776653323
nonlinear_heteroskedastic,303,transformer_mdn4,central,0.2,0.07803588356566317,0.004203208840145133
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,0.05,0.6232371405928124,0.002679619398876817
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,0.1,0.6226857872473904,0.0018647985209571333
nonlinear_heteroskedastic,303,transformer_mdn4,extrapolated,0.2,0.6216580170578663,0.00168762121686205
