law,data_seed,init,family,region,step,target,estimate,mc_se,truth,error
linear_gaussian,202,0,ridge,boundary,0.2,0,0.8055191189449772,4.203236533495616e-16,0.8,0.0055191189449771
linear_gaussian,202,0,ridge,boundary,0.2,1,0.526075251377132,1.502565631225586e-15,0.5,0.0260752513771319
linear_gaussian,202,0,ridge,boundary,0.2,2,-0.2034028525618724,2.4902799884605145e-16,-0.2,-0.0034028525618724
linear_gaussian,202,0,ridge,boundary,0.1,0,0.80551911894498,3.0465458453781666e-15,0.8,0.0055191189449799
linear_gaussian,202,0,ridge,boundary,0.1,1,0.5260752513771328,2.308000310986947e-15,0.5,0.0260752513771328
linear_gaussian,202,0,ridge,boundary,0.1,2,-0.2034028525618743,5.003707553108401e-16,-0.2,-0.0034028525618743
linear_gaussian,202,0,ridge,boundary,0.05,0,0.8055191189449884,8.671119018262734e-15,0.8,0.0055191189449883
linear_gaussian,202,0,ridge,boundary,0.05,1,0.5260752513771303,7.408468691018861e-15,0.5,0.0260752513771302
linear_gaussian,202,0,ridge,boundary,0.05,2,-0.2034028525618706,5.628066081585107e-16,-0.2,-0.0034028525618706
linear_gaussian,202,0,ridge,extrapolated,0.2,0,0.8055191189449751,1.4686870114880517e-15,0.8,0.005519118944975
linear_gaussian,202,0,ridge,extrapolated,0.2,1,0.5260752513771277,1.3970000036909088e-15,0.5,0.0260752513771277
linear_gaussian,202,0,ridge,extrapolated,0.2,2,-0.2034028525618761,1.8113215777239747e-15,-0.2,-0.0034028525618761
linear_gaussian,202,0,ridge,extrapolated,0.1,0,0.8055191189449777,1.1842494577002051e-14,0.8,0.0055191189449776
linear_gaussian,202,0,ridge,extrapolated,0.1,1,0.526075251377125,2.220446049250314e-15,0.5,0.0260752513771249
linear_gaussian,202,0,ridge,extrapolated,0.1,2,-0.203402852561871,2.2453728885013523e-15,-0.2,-0.003402852561871
linear_gaussian,202,0,ridge,extrapolated,0.05,0,0.8055191189449921,9.621968464090196e-15,0.8,0.005519118944992
linear_gaussian,202,0,ridge,extrapolated,0.05,1,0.5260752513771169,1.4805286445631257e-15,0.5,0.0260752513771168
linear_gaussian,202,0,ridge,extrapolated,0.05,2,-0.203402852561888,6.933340566559919e-15,-0.2,-0.003402852561888
bimodal,101,1701,flow,central,0.2,0,2.1317902636202155,0.0072574037259282,2.25,-0.1182097363797844
bimodal,101,1701,flow,central,0.2,1,1.259819328408601,0.0055551980861359,1.05,0.2098193284086009
bimodal,101,1701,flow,central,0.2,2,-0.4217737080741765,0.0019965762069693,-0.35,-0.0717737080741765
bimodal,101,1701,flow,central,0.1,0,2.150010404042775,0.007878933678828,2.25,-0.0999895959572247
bimodal,101,1701,flow,central,0.1,1,1.2734470406239724,0.0060220910095493,1.05,0.2234470406239723
bimodal,101,1701,flow,central,0.1,2,-0.426291214294146,0.0021818982958543,-0.35,-0.076291214294146
bimodal,101,1701,flow,central,0.05,0,2.15466934716195,0.008049415810765,2.25,-0.0953306528380499
bimodal,101,1701,flow,central,0.05,1,1.2769295348399876,0.006148489194519,1.05,0.2269295348399875
bimodal,101,1701,flow,central,0.05,2,-0.4274478517371036,0.0022326911285959,-0.35,-0.0774478517371036
bimodal,101,1701,flow,boundary,0.2,0,1.3130227081574428,0.0013647673918204,0.9347346089919524,0.3782880991654905
bimodal,101,1701,flow,boundary,0.2,1,0.5948930580579471,0.0009739972190623,0.7678045486315878,-0.1729114905736406
bimodal,101,1701,flow,boundary,0.2,2,-0.2666327430691785,0.0011202154053164,-0.2730376041722512,0.0064048611030726
bimodal,101,1701,flow,boundary,0.1,0,1.3089679278555046,0.0013895671536451,0.9347346089919524,0.3742333188635524
bimodal,101,1701,flow,boundary,0.1,1,0.5908381278521391,0.0009878302825964,0.7678045486315878,-0.1769664207794486
bimodal,101,1701,flow,boundary,0.1,2,-0.2655693380480339,0.0011112899529815,-0.2730376041722512,0.0074682661242172
bimodal,101,1701,flow,boundary,0.05,0,1.3079346955621811,0.0013959709724833,0.9347346089919524,0.3732000865702291
bimodal,101,1701,flow,boundary,0.05,1,0.5898088432203467,0.0009910691551726,0.7678045486315878,-0.1779957054112411
bimodal,101,1701,flow,boundary,0.05,2,-0.2652988997913948,0.0011082687078187,-0.2730376041722512,0.0077387043808563
bimodal,101,1701,flow,extrapolated,0.2,0,0.3018359402672761,0.0016032384907618,1.0442146957146352,-0.7423787554473591
bimodal,101,1701,flow,extrapolated,0.2,1,0.0630541578032935,0.0004113864822697,0.5146257246757381,-0.4515715668724445
bimodal,101,1701,flow,extrapolated,0.2,2,-0.0856173479574691,0.0006772469299867,-0.203988834002474,0.1183714860450049
bimodal,101,1701,flow,extrapolated,0.1,0,0.3001386121172704,0.0016108800152769,1.0442146957146352,-0.7440760835973648
bimodal,101,1701,flow,extrapolated,0.1,1,0.0623012733908467,0.000411495508341,0.5146257246757381,-0.4523244512848913
bimodal,101,1701,flow,extrapolated,0.1,2,-0.0853195209859882,0.0006803402463966,-0.203988834002474,0.1186693130164858
bimodal,101,1701,flow,extrapolated,0.05,0,0.2997138677325021,0.0016128468240514,1.0442146957146352,-0.744500827982133
bimodal,101,1701,flow,extrapolated,0.05,1,0.0621132949119651,0.0004115259154723,0.5146257246757381,-0.4525124297637729
bimodal,101,1701,flow,extrapolated,0.05,2,-0.0852447257481732,0.0006811410546078,-0.203988834002474,0.1187441082543007
nonlinear_heteroskedastic,101,1701,flow,central,0.2,0,1.470600807211239,0.0012391409502993,1.6,-0.1293991927887607
nonlinear_heteroskedastic,101,1701,flow,central,0.2,1,0.5909823668409311,0.0004080402811348,0.5,0.090982366840931
nonlinear_heteroskedastic,101,1701,flow,central,0.2,2,-0.2945593634597143,0.0002975582633774,-0.2,-0.0945593634597143
nonlinear_heteroskedastic,101,1701,flow,central,0.1,0,1.478941257110009,0.0012635264302261,1.6,-0.1210587428899914
nonlinear_heteroskedastic,101,1701,flow,central,0.1,1,0.5945584081117242,0.0004125502043227,0.5,0.0945584081117242
nonlinear_heteroskedastic,101,1701,flow,central,0.1,2,-0.2970870337009497,0.0002994171420872,-0.2,-0.0970870337009497
nonlinear_heteroskedastic,101,1701,flow,central,0.05,0,1.481054433858989,0.0012697185266957,1.6,-0.118945566141011
nonlinear_heteroskedastic,101,1701,flow,central,0.05,1,0.5954616175446797,0.0004136690995191,0.5,0.0954616175446797
nonlinear_heteroskedastic,101,1701,flow,central,0.05,2,-0.2977273112615143,0.0002999327137545,-0.2,-0.0977273112615143
nonlinear_heteroskedastic,101,1701,flow,boundary,0.2,0,0.9837703121793367,0.001951777665558,0.6182383242455304,0.3655319879338063
nonlinear_heteroskedastic,101,1701,flow,boundary,0.2,1,0.3509622851779095,0.0008382088446776,0.5,-0.1490377148220905
nonlinear_heteroskedastic,101,1701,flow,boundary,0.2,2,-0.1883817704325443,0.0007944510745792,-0.2,0.0116182295674557
nonlinear_heteroskedastic,101,1701,flow,boundary,0.1,0,0.9840505057846594,0.001955768662482,0.6182383242455304,0.365812181539129
nonlinear_heteroskedastic,101,1701,flow,boundary,0.1,1,0.3504813715266607,0.0008440822566962,0.5,-0.1495186284733392
nonlinear_heteroskedastic,101,1701,flow,boundary,0.1,2,-0.188242371652972,0.0007894789702313,-0.2,0.0117576283470279
nonlinear_heteroskedastic,101,1701,flow,boundary,0.05,0,0.9841140793465504,0.0019567215731953,0.6182383242455304,0.3658757551010201
nonlinear_heteroskedastic,101,1701,flow,boundary,0.05,1,0.3503559877615118,0.0008455475176214,0.5,-0.1496440122384881
nonlinear_heteroskedastic,101,1701,flow,boundary,0.05,2,-0.1882034446022874,0.0007882713615459,-0.2,0.0117965553977126
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.2,0,0.0545618175110412,0.0010967755864235,1.026929748370581,-0.9723679308595398
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.2,1,0.0011871975583471,0.0002156526528235,0.5,-0.4988128024416528
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.2,2,0.0259492621613433,0.0007060421841503,-0.2,0.2259492621613433
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.1,0,0.0529213025307673,0.0010975928682852,1.026929748370581,-0.9740084458398136
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.1,1,0.0005583132714513,0.0002157847022797,0.5,-0.4994416867285486
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.1,2,0.026410423606351,0.0007065355043541,-0.2,0.226410423606351
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.05,0,0.0525122872756063,0.001097785034593,1.026929748370581,-0.9744174610949746
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.05,1,0.0004012774322222,0.0002158135364244,0.5,-0.4995987225677777
nonlinear_heteroskedastic,101,1701,flow,extrapolated,0.05,2,0.0265258532822596,0.0007066477616184,-0.2,0.2265258532822597
linear_gaussian,101,2903,gaussian_rank2,central,0.2,0,0.8131544953047674,0.0001077654986814,0.8,0.0131544953047673
linear_gaussian,101,2903,gaussian_rank2,central,0.2,1,0.5721459209928984,0.0006959384388928,0.5,0.0721459209928984
linear_gaussian,101,2903,gaussian_rank2,central,0.2,2,-0.2322736406308883,0.0002906530366917,-0.2,-0.0322736406308883
linear_gaussian,101,2903,gaussian_rank2,central,0.1,0,0.8140813604326737,0.0001011198443607,0.8,0.0140813604326736
linear_gaussian,101,2903,gaussian_rank2,central,0.1,1,0.5752621580744511,0.0006850816556237,0.5,0.0752621580744511
linear_gaussian,101,2903,gaussian_rank2,central,0.1,2,-0.2325830052425437,0.000306384945636,-0.2,-0.0325830052425437
linear_gaussian,101,2903,gaussian_rank2,central,0.05,0,0.8143121892620094,9.958795278863643e-05,0.8,0.0143121892620093
linear_gaussian,101,2903,gaussian_rank2,central,0.05,1,0.5760476411367267,0.0006823847785759,0.5,0.0760476411367266
linear_gaussian,101,2903,gaussian_rank2,central,0.05,2,-0.2326521411793684,0.0003104135584486,-0.2,-0.0326521411793684
linear_gaussian,101,2903,gaussian_rank2,boundary,0.2,0,0.6915934706505635,0.0013941864056899,0.8,-0.1084065293494365
linear_gaussian,101,2903,gaussian_rank2,boundary,0.2,1,0.3262712000815968,0.001815190769436,0.5,-0.1737287999184031
linear_gaussian,101,2903,gaussian_rank2,boundary,0.2,2,-0.1321945736969269,0.0014426560590664,-0.2,0.0678054263030731
linear_gaussian,101,2903,gaussian_rank2,boundary,0.1,0,0.6964681972916104,0.0013951105232413,0.8,-0.1035318027083896
linear_gaussian,101,2903,gaussian_rank2,boundary,0.1,1,0.3266157271215501,0.0018398324311469,0.5,-0.1733842728784498
linear_gaussian,101,2903,gaussian_rank2,boundary,0.1,2,-0.1341305515172847,0.0014647664706103,-0.2,0.0658694484827152
linear_gaussian,101,2903,gaussian_rank2,boundary,0.05,0,0.6977110290307439,0.0013953141136869,0.8,-0.1022889709692561
linear_gaussian,101,2903,gaussian_rank2,boundary,0.05,1,0.3267050867392908,0.0018461220359354,0.5,-0.1732949132607091
linear_gaussian,101,2903,gaussian_rank2,boundary,0.05,2,-0.1346218018436001,0.0014703941058994,-0.2,0.0653781981563999
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.2,0,-0.042749007074615,0.000296062809769,0.8,-0.8427490070746151
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.2,1,-0.0342953383353898,0.0007648063267475,0.5,-0.5342953383353898
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.2,2,0.1154208258842103,0.0004423592445158,-0.2,0.3154208258842103
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.1,0,-0.044371749546476,0.0002959930593563,0.8,-0.8443717495464761
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.1,1,-0.0349241697263769,0.0007598109477513,0.5,-0.5349241697263769
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.1,2,0.1155652094708206,0.0004408173489599,-0.2,0.3155652094708207
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.05,0,-0.0447763068916865,0.0002960088416099,0.8,-0.8447763068916866
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.05,1,-0.035080452117796,0.0007585498387,0.5,-0.5350804521177961
linear_gaussian,101,2903,gaussian_rank2,extrapolated,0.05,2,0.115598789188144,0.0004404323688156,-0.2,0.3155987891881441
bimodal,101,1701,edm,central,0.2,0,1.74144632070196,0.0075130730168833,2.25,-0.5085536792980401
bimodal,101,1701,edm,central,0.2,1,0.9027276134055872,0.0052838503072632,1.05,-0.1472723865944127
bimodal,101,1701,edm,central,0.2,2,-0.3641199678123073,0.0015471676035535,-0.35,-0.0141199678123073
bimodal,101,1701,edm,central,0.1,0,1.750653199035067,0.0079434667609031,2.25,-0.4993468009649329
bimodal,101,1701,edm,central,0.1,1,0.9100228592330946,0.0055780146530817,1.05,-0.1399771407669054
bimodal,101,1701,edm,central,0.1,2,-0.3683752068033797,0.0016300838836546,-0.35,-0.0183752068033797
bimodal,101,1701,edm,central,0.05,0,1.752971572151815,0.008055921473045,2.25,-0.4970284278481847
bimodal,101,1701,edm,central,0.05,1,0.9118678003464366,0.0056549487332513,1.05,-0.1381321996535635
bimodal,101,1701,edm,central,0.05,2,-0.3694627062401423,0.001651899325318,-0.35,-0.0194627062401423
bimodal,101,1701,edm,boundary,0.2,0,1.098057931195614,0.0010741532383546,0.9347346089919524,0.1633233222036617
bimodal,101,1701,edm,boundary,0.2,1,0.4406144095729249,0.000641072811995,0.7678045486315878,-0.3271901390586628
bimodal,101,1701,edm,boundary,0.2,2,-0.1981640693399438,0.0016274199914217,-0.2730376041722512,0.0748735348323074
bimodal,101,1701,edm,boundary,0.1,0,1.0959176042579029,0.0011129840309943,0.9347346089919524,0.1611829952659506
bimodal,101,1701,edm,boundary,0.1,1,0.4385835635745634,0.0006520910859236,0.7678045486315878,-0.3292209850570243
bimodal,101,1701,edm,boundary,0.1,2,-0.1976821634603868,0.0016317251388904,-0.2730376041722512,0.0753554407118643
bimodal,101,1701,edm,boundary,0.05,0,1.095364680126702,0.0011223217527296,0.9347346089919524,0.1606300711347495
bimodal,101,1701,edm,boundary,0.05,1,0.4380621015869172,0.0006544358446525,0.7678045486315878,-0.3297424470446705
bimodal,101,1701,edm,boundary,0.05,2,-0.1975575198321066,0.0016325900439937,-0.2730376041722512,0.0754800843401445
bimodal,101,1701,edm,extrapolated,0.2,0,0.3328735463051158,0.0004738899088456,1.0442146957146352,-0.7113411494095194
bimodal,101,1701,edm,extrapolated,0.2,1,-0.0335523569023522,0.000320183151112,0.5146257246757381,-0.5481780815780903
bimodal,101,1701,edm,extrapolated,0.2,2,0.0474540462926435,0.0004470879839118,-0.203988834002474,0.2514428802951176
bimodal,101,1701,edm,extrapolated,0.1,0,0.3321016681788221,0.0004752380668404,1.0442146957146352,-0.7121130275358132
bimodal,101,1701,edm,extrapolated,0.1,1,-0.0340345895704785,0.0003187887145321,0.5146257246757381,-0.5486603142462166
bimodal,101,1701,edm,extrapolated,0.1,2,0.047865260982945,0.0004469770973186,-0.203988834002474,0.2518540949854191
bimodal,101,1701,edm,extrapolated,0.05,0,0.3319103767076869,0.00047563346393,1.0442146957146352,-0.7123043190069482
bimodal,101,1701,edm,extrapolated,0.05,1,-0.0341547268351653,0.0003184439399674,0.5146257246757381,-0.5487804515109034
bimodal,101,1701,edm,extrapolated,0.05,2,0.0479682406561876,0.0004469604290281,-0.203988834002474,0.2519570746586617
linear_gaussian,202,2903,student_rank2,central,0.2,0,0.8268511934848398,0.0033127755850736,0.8,0.0268511934848397
linear_gaussian,202,2903,student_rank2,central,0.2,1,0.6567266158017709,0.0042586542475808,0.5,0.1567266158017709
linear_gaussian,202,2903,student_rank2,central,0.2,2,-0.1855998160935943,0.0024209491488176,-0.2,0.0144001839064056
linear_gaussian,202,2903,student_rank2,central,0.1,0,0.8234959862089023,0.0032610022197799,0.8,0.0234959862089022
linear_gaussian,202,2903,student_rank2,central,0.1,1,0.6633004550702248,0.0042561364705695,0.5,0.1633004550702248
linear_gaussian,202,2903,student_rank2,central,0.1,2,-0.1867685323626707,0.0023781524412368,-0.2,0.0132314676373292
linear_gaussian,202,2903,student_rank2,central,0.05,0,0.8225970228775491,0.0032476764090422,0.8,0.022597022877549
linear_gaussian,202,2903,student_rank2,central,0.05,1,0.6649791149127432,0.0042553723786169,0.5,0.1649791149127432
linear_gaussian,202,2903,student_rank2,central,0.05,2,-0.1870662655044691,0.0023668179853057,-0.2,0.0129337344955308
linear_gaussian,202,2903,student_rank2,boundary,0.2,0,0.786406320070966,0.0016809880214461,0.8,-0.013593679929034
linear_gaussian,202,2903,student_rank2,boundary,0.2,1,0.3287470746317522,0.0036500364287252,0.5,-0.1712529253682478
linear_gaussian,202,2903,student_rank2,boundary,0.2,2,-0.2059370824310357,0.0012110654469602,-0.2,-0.0059370824310357
linear_gaussian,202,2903,student_rank2,boundary,0.1,0,0.7899625882629508,0.0016910050888695,0.8,-0.0100374117370491
linear_gaussian,202,2903,student_rank2,boundary,0.1,1,0.3279780016588252,0.0036885479848426,0.5,-0.1720219983411747
linear_gaussian,202,2903,student_rank2,boundary,0.1,2,-0.2069829550826845,0.0012238600424107,-0.2,-0.0069829550826844
linear_gaussian,202,2903,student_rank2,boundary,0.05,0,0.7908446860607903,0.0016935411399185,0.8,-0.0091553139392097
linear_gaussian,202,2903,student_rank2,boundary,0.05,1,0.327788794869737,0.003698264007277,0.5,-0.1722112051302629
linear_gaussian,202,2903,student_rank2,boundary,0.05,2,-0.2072540609740567,0.0012270955234411,-0.2,-0.0072540609740567
linear_gaussian,202,2903,student_rank2,extrapolated,0.2,0,0.0278961846772104,0.0018133613788548,0.8,-0.7721038153227896
linear_gaussian,202,2903,student_rank2,extrapolated,0.2,1,-0.0111879139437617,0.0007955278255434,0.5,-0.5111879139437618
linear_gaussian,202,2903,student_rank2,extrapolated,0.2,2,-0.099596016361655,0.001871337349014,-0.2,0.1004039836383449
linear_gaussian,202,2903,student_rank2,extrapolated,0.1,0,0.0265990402328186,0.0018133944270363,0.8,-0.7734009597671814
linear_gaussian,202,2903,student_rank2,extrapolated,0.1,1,-0.0118675834566099,0.0007975148393612,0.5,-0.5118675834566099
linear_gaussian,202,2903,student_rank2,extrapolated,0.1,2,-0.0992516447947786,0.001863055325335,-0.2,0.1007483552052214
linear_gaussian,202,2903,student_rank2,extrapolated,0.05,0,0.0262772047624941,0.0018133805455763,0.8,-0.773722795237506
linear_gaussian,202,2903,student_rank2,extrapolated,0.05,1,-0.012037778561131,0.0007980253761009,0.5,-0.5120377785611311
linear_gaussian,202,2903,student_rank2,extrapolated,0.05,2,-0.0991646139287967,0.0018609682946264,-0.2,0.1008353860712032
heavy_tailed,202,0,gp_rbf,central,0.2,0,1.523664042247021,1.1260508056917302e-06,1.6,-0.0763359577529791
heavy_tailed,202,0,gp_rbf,central,0.2,1,0.5248632522903643,3.863475788069756e-06,0.5,0.0248632522903643
heavy_tailed,202,0,gp_rbf,central,0.2,2,-0.2100661817443699,3.6005968261032635e-06,-0.2,-0.0100661817443698
heavy_tailed,202,0,gp_rbf,central,0.1,0,1.5369185512662102,1.2085656459773038e-06,1.6,-0.0630814487337898
heavy_tailed,202,0,gp_rbf,central,0.1,1,0.5242226422445627,4.146583876584826e-06,0.5,0.0242226422445627
heavy_tailed,202,0,gp_rbf,central,0.1,2,-0.2120270797098639,3.86444164900879e-06,-0.2,-0.0120270797098638
heavy_tailed,202,0,gp_rbf,central,0.05,0,1.5402482225456655,1.2287185711053151e-06,1.6,-0.0597517774543345
heavy_tailed,202,0,gp_rbf,central,0.05,1,0.5240507526836422,4.215728482722892e-06,0.5,0.0240507526836422
heavy_tailed,202,0,gp_rbf,central,0.05,2,-0.2125200405801652,3.928881512062003e-06,-0.2,-0.0125200405801651
heavy_tailed,202,0,gp_rbf,boundary,0.2,0,0.6856813120819135,0.0002059853708798,0.6182383242455304,0.0674429878363831
heavy_tailed,202,0,gp_rbf,boundary,0.2,1,0.4208561883457792,0.0001084916799027,0.5,-0.0791438116542207
heavy_tailed,202,0,gp_rbf,boundary,0.2,2,-0.1373438545089582,0.0001229318377794,-0.2,0.0626561454910417
heavy_tailed,202,0,gp_rbf,boundary,0.1,0,0.6885171471960589,0.0001802783044093,0.6182383242455304,0.0702788229505285
heavy_tailed,202,0,gp_rbf,boundary,0.1,1,0.4247742515330497,9.495186969844888e-05,0.5,-0.0752257484669502
heavy_tailed,202,0,gp_rbf,boundary,0.1,2,-0.1380148205899579,0.0001075898894097,-0.2,0.061985179410042
heavy_tailed,202,0,gp_rbf,boundary,0.05,0,0.689227957367143,0.000173796961153,0.6182383242455304,0.0709896331216126
heavy_tailed,202,0,gp_rbf,boundary,0.05,1,0.4257652297417306,9.153817184004935e-05,0.5,-0.0742347702582693
heavy_tailed,202,0,gp_rbf,boundary,0.05,2,-0.138182359876151,0.0001037218310349,-0.2,0.0618176401238489
heavy_tailed,202,0,gp_rbf,extrapolated,0.2,0,-0.6757585888809722,0.0046497937150216,1.026929748370581,-1.702688337251553
heavy_tailed,202,0,gp_rbf,extrapolated,0.2,1,-0.3502219343463194,0.0012061359685514,0.5,-0.8502219343463193
heavy_tailed,202,0,gp_rbf,extrapolated,0.2,2,0.1138792694728286,0.004190159729505,-0.2,0.3138792694728287
heavy_tailed,202,0,gp_rbf,extrapolated,0.1,0,-0.680151191616301,0.0046716196350465,1.026929748370581,-1.707080939986882
heavy_tailed,202,0,gp_rbf,extrapolated,0.1,1,-0.3542309067988576,0.0012117975158814,0.5,-0.8542309067988576
heavy_tailed,202,0,gp_rbf,extrapolated,0.1,2,0.115002148245026,0.0042098281485293,-0.2,0.315002148245026
heavy_tailed,202,0,gp_rbf,extrapolated,0.05,0,-0.681248524728059,0.0046770203773691,1.026929748370581,-1.70817827309864
heavy_tailed,202,0,gp_rbf,extrapolated,0.05,1,-0.3552387965484342,0.0012131984446032,0.5,-0.8552387965484343
heavy_tailed,202,0,gp_rbf,extrapolated,0.05,2,0.1152844101085614,0.0042146950252912,-0.2,0.3152844101085614
linear_gaussian,202,1701,flow,central,0.2,0,0.8504331059606157,0.0001525709254527,0.8,0.0504331059606156
linear_gaussian,202,1701,flow,central,0.2,1,0.6075429205992572,0.0001495502957846,0.5,0.1075429205992571
linear_gaussian,202,1701,flow,central,0.2,2,-0.2157548648500407,0.0002115786279934,-0.2,-0.0157548648500407
linear_gaussian,202,1701,flow,central,0.1,0,0.8512954595660727,0.0001552144528937,0.8,0.0512954595660726
linear_gaussian,202,1701,flow,central,0.1,1,0.608752510020606,0.0001486674291157,0.5,0.108752510020606
linear_gaussian,202,1701,flow,central,0.1,2,-0.2156415400297321,0.0002160977824198,-0.2,-0.0156415400297321
linear_gaussian,202,1701,flow,central,0.05,0,0.8515114710958068,0.000155922163228,0.8,0.0515114710958067
linear_gaussian,202,1701,flow,central,0.05,1,0.6090550328967295,0.0001484630417041,0.5,0.1090550328967294
linear_gaussian,202,1701,flow,central,0.05,2,-0.215612568483394,0.0002172329878441,-0.2,-0.015612568483394
linear_gaussian,202,1701,flow,boundary,0.2,0,0.809432555247443,0.0007350640131856,0.8,0.0094325552474429
linear_gaussian,202,1701,flow,boundary,0.2,1,0.4569295261236573,0.0007242221221653,0.5,-0.0430704738763427
linear_gaussian,202,1701,flow,boundary,0.2,2,-0.2682895426657981,0.000536745958909,-0.2,-0.068289542665798
linear_gaussian,202,1701,flow,boundary,0.1,0,0.8102694535793176,0.0007312589867487,0.8,0.0102694535793175
linear_gaussian,202,1701,flow,boundary,0.1,1,0.4579069120855923,0.0007225344897748,0.5,-0.0420930879144076
linear_gaussian,202,1701,flow,boundary,0.1,2,-0.2693221810019239,0.0005368605190258,-0.2,-0.0693221810019238
linear_gaussian,202,1701,flow,boundary,0.05,0,0.8104775537194583,0.000730327708626,0.8,0.0104775537194582
linear_gaussian,202,1701,flow,boundary,0.05,1,0.458151493992433,0.0007221280757329,0.5,-0.041848506007567
linear_gaussian,202,1701,flow,boundary,0.05,2,-0.2695819469277795,0.0005368908499575,-0.2,-0.0695819469277795
linear_gaussian,202,1701,flow,extrapolated,0.2,0,0.3300271318803359,0.0030565175589596,0.8,-0.4699728681196641
linear_gaussian,202,1701,flow,extrapolated,0.2,1,-0.1167078423803387,0.0021139224702024,0.5,-0.6167078423803388
linear_gaussian,202,1701,flow,extrapolated,0.2,2,-0.1080851691640318,0.0007120500915561,-0.2,0.0919148308359681
linear_gaussian,202,1701,flow,extrapolated,0.1,0,0.3305119837684807,0.0030685677126165,0.8,-0.4694880162315193
linear_gaussian,202,1701,flow,extrapolated,0.1,1,-0.1183363668132347,0.0021417219691428,0.5,-0.6183363668132348
linear_gaussian,202,1701,flow,extrapolated,0.1,2,-0.1075818512246741,0.0007150474078441,-0.2,0.0924181487753258
linear_gaussian,202,1701,flow,extrapolated,0.05,0,0.3306380075808723,0.0030715062867836,0.8,-0.4693619924191277
linear_gaussian,202,1701,flow,extrapolated,0.05,1,-0.1187449675777933,0.0021487149277537,0.5,-0.6187449675777933
linear_gaussian,202,1701,flow,extrapolated,0.05,2,-0.1074551593897229,0.0007157718111736,-0.2,0.0925448406102771
bimodal,303,1701,student_rank2,central,0.2,0,2.530694136971769,0.0013507607094966,2.25,0.280694136971769
bimodal,303,1701,student_rank2,central,0.2,1,1.3676971856284978,0.002017733590251,1.05,0.3176971856284978
bimodal,303,1701,student_rank2,central,0.2,2,-0.5227612172011682,0.0007590597902166,-0.35,-0.1727612172011682
bimodal,303,1701,student_rank2,central,0.1,0,2.5635720979470435,0.001315273231105,2.25,0.3135720979470435
bimodal,303,1701,student_rank2,central,0.1,1,1.382871341928395,0.0020460409985027,1.05,0.3328713419283946
bimodal,303,1701,student_rank2,central,0.1,2,-0.5328512360590857,0.0007821640298677,-0.35,-0.1828512360590857
bimodal,303,1701,student_rank2,central,0.05,0,2.5719671241722972,0.0013062587905909,2.25,0.3219671241722972
bimodal,303,1701,student_rank2,central,0.05,1,1.386717199612222,0.0020532733952504,1.05,0.336717199612222
bimodal,303,1701,student_rank2,central,0.05,2,-0.5354393766647728,0.0007881777458101,-0.35,-0.1854393766647728
bimodal,303,1701,student_rank2,boundary,0.2,0,1.1497523979933797,0.0048889247451469,0.9347346089919524,0.2150177890014274
bimodal,303,1701,student_rank2,boundary,0.2,1,0.7161004927856167,0.0029175703594601,0.7678045486315878,-0.051704055845971
bimodal,303,1701,student_rank2,boundary,0.2,2,-0.2216491082533072,0.0012313597809427,-0.2730376041722512,0.0513884959189439
bimodal,303,1701,student_rank2,boundary,0.1,0,1.1389876518355246,0.0049354948371581,0.9347346089919524,0.2042530428435723
bimodal,303,1701,student_rank2,boundary,0.1,1,0.7122938588382822,0.0029317801569216,0.7678045486315878,-0.0555106897933055
bimodal,303,1701,student_rank2,boundary,0.1,2,-0.2192941481730371,0.0012402236254455,-0.2730376041722512,0.053743455999214
bimodal,303,1701,student_rank2,boundary,0.05,0,1.1362362316337855,0.0049470508429417,0.9347346089919524,0.2015016226418332
bimodal,303,1701,student_rank2,boundary,0.05,1,0.7113020082087947,0.0029351748875902,0.7678045486315878,-0.056502540422793
bimodal,303,1701,student_rank2,boundary,0.05,2,-0.2186932254858994,0.0012424207336348,-0.2730376041722512,0.0543443786863518
bimodal,303,1701,student_rank2,extrapolated,0.2,0,0.0215833738225694,0.0058813446632219,1.0442146957146352,-1.0226313218920655
bimodal,303,1701,student_rank2,extrapolated,0.2,1,-0.1285847429919628,0.0024756259759765,0.5146257246757381,-0.643210467667701
bimodal,303,1701,student_rank2,extrapolated,0.2,2,0.0846480973739263,0.001705928273409,-0.203988834002474,0.2886369313764003
bimodal,303,1701,student_rank2,extrapolated,0.1,0,0.0203637581874782,0.0058775888838675,1.0442146957146352,-1.023850937527157
