law,data_seed,family,region,energy,mean_squared_error,coverage90,width90,tail_brier,tail_probability_abs_error,sampling_seconds_per_history,energy_flow,mean_squared_error_flow,coverage90_flow,width90_flow,tail_brier_flow,tail_probability_abs_error_flow,sampling_seconds_per_history_flow,energy_delta_vs_flow,mean_squared_error_delta_vs_flow,coverage90_delta_vs_flow,width90_delta_vs_flow,tail_brier_delta_vs_flow,tail_probability_abs_error_delta_vs_flow,sampling_seconds_per_history_delta_vs_flow
linear_gaussian,202,flow,extrapolated,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,202,gaussian_diag,boundary,0.2855383271889697,0.0010768062425355013,0.8850640190972222,0.8125696524287097,0.04894320170084635,0.022233072916666628,2.0335957136315603e-05,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,0.0018439804796904213,-8.361489611202386e-05,0.00689019097222221,0.015960484562283606,2.3206075032547457e-05,0.00226236979166667,-0.0018291154386436345
linear_gaussian,202,gaussian_diag,central,0.28849058567087543,0.002275872467308895,0.8733995225694445,0.7948293048119645,0.048880577087402344,0.022705078124999983,1.6473957657581195e-05,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.005468657315997494,0.001497663851628799,0.006890190972222321,0.02600663820625715,0.00019582112630208565,0.004915364583333345,-0.001831399312019719
linear_gaussian,202,gaussian_diag,extrapolated,0.8814022252210226,0.44436784957558845,0.5047743055555556,1.1494833818628403,0.05029010772705078,0.044384765624999996,1.3201396844427412e-05,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.4203531474488323,0.32102326417327404,-0.29842122395833326,0.0006489356772965138,0.00044918060302734375,0.005940755208333329,-0.0018327048528589726
linear_gaussian,202,gaussian_rank2,boundary,0.282903417387426,0.00087776389251138,0.8631456163194445,0.7735602958971676,0.04926649729410807,0.024723307291666618,2.185068660764955e-05,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,-0.000790929321853262,-0.00028265724613614517,-0.01502821180555547,-0.023048871969258533,0.0003465016682942662,0.00475260416666666,-0.0018276007091723005
linear_gaussian,202,gaussian_rank2,central,0.28342438543116094,0.0012177861248569926,0.8980848524305555,0.8418054292282066,0.048662821451822914,0.016861979166666624,2.197568755946122e-05,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.00040245707628300265,0.0004395775091768964,0.03157552083333326,0.07298276262249925,-2.193450927734375e-05,-0.0009277343750000132,-0.001825897582117839
linear_gaussian,202,gaussian_rank2,extrapolated,0.721420845471355,0.301343664683424,0.509060329861111,0.9806326862425356,0.05070018768310547,0.04910481770833334,2.3236978449858725e-05,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.26037176769916465,0.17799907928110958,-0.2941351996527778,-0.16820175994300812,0.0008592605590820312,0.010660807291666671,-0.0018226692712535412
linear_gaussian,202,gp_rbf,boundary,0.2844032354263588,0.0005931985192315696,0.8543836805555555,0.7443697083827056,0.04844856262207031,0.012467447916666624,3.018579203247403e-05,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,0.0007088887170795255,-0.0005672226194159555,-0.02379014756944453,-0.05223945948372055,-0.0004714330037434919,-0.0075032552083333336,-0.001819265603747476
linear_gaussian,202,gp_rbf,central,0.2867895255085538,0.0011068450909877457,0.8497178819444445,0.737665290916559,0.04868888854980469,0.01806640624999997,3.964412462664768e-05,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.0037675971536758612,0.00032863647530764956,-0.01679144965277768,-0.031157375689148337,4.132588704429396e-06,0.0002766927083333315,-0.0018082291450506524
linear_gaussian,202,gp_rbf,extrapolated,1.1864210259218744,0.8447259366408182,0.48052300347222227,1.4698869736384939,0.0507055918375651,0.049186197916666674,2.6305540814064443e-05,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.7253719481496841,0.7213813512385038,-0.3226725260416666,0.3210525274529501,0.0008646647135416644,0.010742187500000007,-0.0018196007088893355
linear_gaussian,202,mdn4,boundary,0.283220738360421,0.001367586695858826,0.8948296440972222,0.8376639964650333,0.04878648122151693,0.017529296874999947,0.00016358072874325,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,-0.00047360834885828984,0.0002071655572113008,0.01665581597222221,0.04105482859860721,-0.000133514404296875,-0.0024414062500000104,-0.0016858706670367
linear_gaussian,202,mdn4,central,0.286470269819561,0.0025215287291680166,0.8857421875,0.8258661768825689,0.04910405476888021,0.025878906249999986,0.00014025175066,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.0034483414646830357,0.0017433201134879205,0.01923285590277779,0.05704351027686161,0.00041929880777995254,0.008089192708333349,-0.0017076215190173002
linear_gaussian,202,mdn4,extrapolated,1.126047868335376,0.6819534216995576,0.3622233072916667,1.037660620865375,0.05061753590901693,0.04812825520833334,0.0001383758535666,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.6649987905631858,0.5586088362972432,-0.44097222222222215,-0.11117382532016884,0.0007766087849934919,0.009684244791666671,-0.0017075303961367999
linear_gaussian,202,ridge,boundary,0.2811210125663195,0.000711305594342489,0.8918728298611112,0.8219906036449856,0.04842694600423177,0.011100260416666612,8.937497720277557e-06,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,-0.0025733341429597933,-0.0004491155443050361,0.01369900173611116,0.025381435778559447,-0.0004930496215820312,-0.008870442708333346,-0.0018405138980596724
linear_gaussian,202,ridge,central,0.2808909472165977,0.0004237113959536121,0.8925238715277778,0.8224210873341015,0.048535664876302086,0.015364583333333287,1.2277751617754499e-05,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,-0.0021309811382802524,-0.0003544972197264841,0.02601453993055558,0.05359842072839416,-0.00014909108479817246,-0.00242513020833335,-0.0018355955180595455
linear_gaussian,202,ridge,extrapolated,0.28319291238656447,0.0017714977013083251,0.8892686631944445,0.819782459299125,0.04873530069986979,0.017252604166666612,1.4737874153070152e-05,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,-0.17785616538562588,-0.12157308770100608,0.08607313368055569,-0.3290519868864188,-0.0011056264241536481,-0.021191406250000055,-0.0018311683755503298
linear_gaussian,202,student_rank2,boundary,0.2838309505023405,0.0011214239937010209,0.8809407552083334,0.8200780653965474,0.04939874013264974,0.028466796874999954,2.5072041656433914e-05,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,0.0001366037930611852,-3.899714494650427e-05,0.0027669270833333703,0.02346889753012127,0.0004787445068359375,0.008496093749999996,-0.0018243793541235162
linear_gaussian,202,student_rank2,central,0.2855071667714701,0.001868226202407533,0.888916015625,0.8441897156542776,0.0487359364827474,0.018326822916666635,2.6949646174519632e-05,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.0024852384165921504,0.0010900175867274368,0.02240668402777779,0.07536704904857028,5.118052164714004e-05,0.0005371093749999972,-0.0018209236235027806
linear_gaussian,202,student_rank2,extrapolated,0.7562752663551596,0.37489003075817107,0.7358669704861112,1.6537945693616471,0.05040423075358073,0.04147135416666665,3.483766583182538e-05,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.2952261885829693,0.25154544535585666,-0.06732855902777768,0.5049601231761034,0.0005633036295572894,0.0030273437499999806,-0.0018110685838715744
linear_gaussian,202,transformer_mdn4,boundary,0.2837553636195259,0.001729830218531488,0.8851453993055555,0.8237648486802303,0.048973401387532554,0.020035807291666614,0.0015472907919805,0.2836943467092793,0.0011604211386475251,0.878173828125,0.7966091678664261,0.048919995625813804,0.019970703124999958,0.00184945139577995,6.1016910246625145e-05,0.0005694090798839628,0.006971571180555469,0.02715568081380415,5.340576171875e-05,6.510416666665603e-05,-0.00030216060379945
linear_gaussian,202,transformer_mdn4,central,0.28672541359461295,0.0026671544198073483,0.87060546875,0.787635860661791,0.04875342051188151,0.01971028645833332,0.0015693888951015002,0.28302192835487794,0.0007782086156800962,0.8665093315972222,0.7688226666057073,0.04868475596110026,0.017789713541666637,0.0018478732696773001,0.003703485239735016,0.0018889458041272521,0.00409613715277779,0.018813194056083726,6.866455078125e-05,0.0019205729166666824,-0.0002784843745757999
linear_gaussian,202,transformer_mdn4,extrapolated,0.887612226210097,0.4876467913571181,0.4507649739583333,1.1797317708845563,0.050539652506510414,0.04739583333333334,0.0016325989781761998,0.46104907777219034,0.12334458540231441,0.8031955295138888,1.1488344461855438,0.04984092712402344,0.03844401041666667,0.0018459062497034,0.4265631484379067,0.36430220595480367,-0.3524305555555555,0.03089732469901252,0.0006987253824869769,0.008951822916666671,-0.00021330727152720007
linear_gaussian,303,edm,boundary,0.29446125740507934,0.009133428141686075,0.8821885850694445,0.8373016715515127,0.04891490936279297,0.023583984374999988,0.00189368489615535,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,0.015634822514806523,0.00792408997336021,-0.01589626736111094,0.0030072890317223155,0.00011444091796875,0.004850260416666689,3.776131294820021e-05
linear_gaussian,303,edm,central,0.2817220171443211,0.001432837761791403,0.8794759114583334,0.7934053821851722,0.04933452606201172,0.026057942708333292,0.0018920816243431498,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,0.0006634426083415579,0.0006721656158101476,0.01304796006944453,0.02934259179631782,0.0004746119181315081,0.008577473958333338,3.3748270652700016e-05
linear_gaussian,303,edm,extrapolated,0.7877833460189155,0.33214681480285485,0.46875,0.9172764004090147,0.0507653554280599,0.04983723958333334,0.0018967751663391001,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.2089605006241626,0.13715440529502562,-0.20594618055555547,-0.15302488013087723,0.0001087188720703125,0.0011393229166666644,-1.5059064025999772e-05
linear_gaussian,303,flow,boundary,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,303,flow,central,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,303,flow,extrapolated,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linear_gaussian,303,gaussian_diag,boundary,0.28207469139140956,0.000929011605047944,0.9142252604166666,0.8874339530915734,0.04874070485432943,0.016682942708333297,1.3678833056474105e-05,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,0.003248256501136748,-0.00028032656327791955,0.01614040798611116,0.05313957057178298,-5.9763590494789354e-05,-0.0020507812500000014,-0.0018422447501506758
linear_gaussian,303,gaussian_diag,central,0.2830126382095272,0.0007213477832658895,0.896240234375,0.8247602978140725,0.04993915557861328,0.030615234374999963,1.5321187674999237e-05,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,0.001954063673547668,-3.932436271536575e-05,0.02981228298611116,0.06069750742521807,0.0010792414347330706,0.01313476562500001,-0.0018430121660154505
linear_gaussian,303,gaussian_diag,extrapolated,0.731353078662857,0.2976237399319024,0.583251953125,1.003839553562526,0.05058828989664713,0.04780273437500001,1.8191853693375983e-05,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.1525302332681041,0.10263133042407316,-0.09144422743055547,-0.06646172697736596,-6.834665934245254e-05,-0.0008951822916666644,-0.0018936423766717238
linear_gaussian,303,gaussian_rank2,boundary,0.27745798708778013,0.0005758061936337597,0.9126247829861112,0.8754119826562555,0.048690478006998696,0.01769205729166663,3.189237516683837e-05,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,-0.0013684478024926783,-0.0006335319746921038,0.014539930555555691,0.04111760013646515,-0.00010999043782552315,-0.00104166666666667,-0.0018240312080403116
linear_gaussian,303,gaussian_rank2,central,0.28078549636269795,0.0008211719937381811,0.9007161458333334,0.8411946635193033,0.050087928771972656,0.02781575520833329,2.1366333385230973e-05,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,-0.00027307817328159345,6.049984775692585e-05,0.03428819444444453,0.07713187313044889,0.0012280146280924456,0.010335286458333336,-0.0018369670203052188
linear_gaussian,303,gaussian_rank2,extrapolated,0.681152191119543,0.24931290310968124,0.5432942708333334,0.8895430068165812,0.05078125,0.05000000000000001,2.5604146988674376e-05,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.10232934572479002,0.05432049360185201,-0.1314019097222221,-0.18075827372331077,0.00012461344401041435,0.0013020833333333356,-0.0018862300833764256
linear_gaussian,303,gp_rbf,boundary,0.2843333592734596,0.0020719473707046915,0.8486870659722222,0.7268580322656515,0.04866727193196615,0.016894531249999983,3.402254272562762e-05,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,0.005506924383186784,0.000862609202378828,-0.04939778645833326,-0.10743635025413889,-0.0001331965128580706,-0.0018391927083333155,-0.0018219010404815223
linear_gaussian,303,gp_rbf,central,0.2834509886286089,0.0006085986932655294,0.8479275173611112,0.730349051117296,0.048641204833984375,0.01458333333333328,2.6354168464119237e-05,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,0.002392414092629358,-0.00015207345271572587,-0.01850043402777768,-0.03371373927155841,-0.00021870930989583565,-0.0028971354166666737,-0.0018319791852263304
linear_gaussian,303,gp_rbf,extrapolated,1.1302832220785068,0.7544767872571517,0.4441189236111111,1.372719964165877,0.05067125956217448,0.04886067708333334,2.8302082985950012e-05,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.5514603766837539,0.5594843777493225,-0.23057725694444436,0.302418683625985,1.4623006184891207e-05,0.00016276041666666435,-0.00188353214737915
linear_gaussian,303,mdn4,boundary,0.2811315534151628,0.0018895919985078855,0.9071180555555555,0.8845481605516178,0.049576123555501304,0.02950846354166664,0.00015760851965745002,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,0.0023051185248900152,0.0006802538301820219,0.009033203125,0.0502537780318274,0.0007756551106770856,0.010774739583333342,-0.0016983150635497
linear_gaussian,303,mdn4,central,0.28242690813631016,0.0016624204126621306,0.8968641493055555,0.8415108728145863,0.04990164438883463,0.02921549479166663,0.00015280466686809998,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,0.001368333600330618,0.0009017482666808753,0.03043619791666663,0.07744808242573187,0.0010417302449544225,0.011735026041666676,-0.0017055286868223499
linear_gaussian,303,mdn4,extrapolated,0.7950357273911671,0.3609767273802953,0.5914442274305556,1.149603874111255,0.05043315887451172,0.046012369791666674,0.00015913977161589998,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.2162128819964142,0.16598431787246606,-0.08325195312499989,0.07930259357136316,-0.0002234776814778669,-0.002685546875,-0.0017526944587491998
linear_gaussian,303,ridge,boundary,0.276916397817595,0.0005245485579676083,0.8952365451388888,0.8174947623587833,0.04840914408365885,0.011035156249999963,9.144125215243548e-06,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,-0.0019100370726778393,-0.0006847896103582552,-0.0028483072916666297,-0.01679962016100711,-0.0003913243611653669,-0.007698567708333336,-0.0018467794579919063
linear_gaussian,303,ridge,central,0.27855284481958886,0.0003339750300265405,0.8985460069444445,0.8245780793765686,0.04864311218261719,0.01565755208333328,9.607625543139877e-06,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,-0.002505729716390681,-0.00042669711595471477,0.03211805555555569,0.06051528898771419,-0.00021680196126302315,-0.001822916666666674,-0.0018487257281473099
linear_gaussian,303,ridge,extrapolated,0.2834806288634125,0.003021384932319096,0.8907877604166666,0.824849626269578,0.0486749013264974,0.018847656249999983,1.1357665547014525e-05,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,-0.2953422165313404,-0.19197102457551013,0.21609157986111116,-0.2454516542703139,-0.0019817352294921875,-0.02985026041666669,-0.0019004765648180854
linear_gaussian,303,student_rank2,boundary,0.27765652371187327,0.0005943424687238665,0.9244520399305555,0.9132266797300409,0.04901313781738281,0.02190755208333327,2.9071167470344033e-05,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,-0.0011699111783995408,-0.0006149956996019971,0.0263671875,0.07893229721025052,0.00021266937255859375,0.0031738281249999722,-0.0018268524157368058
linear_gaussian,303,student_rank2,central,0.2809038088336054,0.0009322060400356844,0.91357421875,0.87703957176255,0.05024178822835287,0.032958984374999944,2.5868062948575243e-05,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,-0.00015476570237415999,0.0001715338940544291,0.04714626736111116,0.1129767813736956,0.0013818740844726562,0.015478515624999991,-0.0018324652907418745
linear_gaussian,303,student_rank2,extrapolated,0.696771477916258,0.2685973852381166,0.5707465277777778,0.9831126790925393,0.0506903330485026,0.04902343750000001,2.9802104108966887e-05,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.11794863252150511,0.07360497573028738,-0.10394965277777768,-0.08718860144735263,3.369649251301621e-05,0.00032552083333333565,-0.001882032126256133
linear_gaussian,303,transformer_mdn4,boundary,0.28296303735438516,0.0029370394583516563,0.9129774305555555,0.8816912068518996,0.04873879750569662,0.01889648437499995,0.0016125616251277,0.2788264348902728,0.0012093381683258636,0.8980848524305555,0.8342943825197904,0.04880046844482422,0.0187337239583333,0.0018559235832071499,0.004136602464112349,0.0017277012900257928,0.014892578125,0.04739682433210923,-6.167093912760185e-05,0.00016276041666665048,-0.00024336195807944986
linear_gaussian,303,transformer_mdn4,central,0.28479874349195944,0.0027583449330966,0.8765190972222222,0.7930329389592711,0.04989496866861979,0.03196614583333329,0.00152555206295795,0.28105857453597954,0.0007606721459812553,0.8664279513888888,0.7640627903888544,0.04885991414388021,0.017480468749999954,0.0018583333536904497,0.0037401689559798945,0.0019976727871153445,0.01009114583333337,0.028970148570416687,0.0010350545247395787,0.014485677083333339,-0.0003327812907324998
linear_gaussian,303,transformer_mdn4,extrapolated,0.8851468098728784,0.47411167028855655,0.5333930121527778,1.3104433346425772,0.05049832661946615,0.04658203125000001,0.00153041754310825,0.5788228453947529,0.19499240950782923,0.6746961805555555,1.070301280539892,0.050656636555989586,0.048697916666666674,0.0019118342303650999,0.3063239644781255,0.27911926078072735,-0.14130316840277768,0.2401420541026853,-0.0001583099365234375,-0.0021158854166666644,-0.0003814166872568498
nonlinear_heteroskedastic,101,edm,boundary,0.3310332096245278,0.007668214415530644,0.8796929253472222,0.9310891567734293,0.04908116658528646,0.02604166666666666,0.00191982204220645,0.32384188973708555,0.0027933117120544026,0.879638671875,0.9170314163883392,0.04969151814778646,0.02968749999999995,0.0018141232697719497,0.00719131988744226,0.004874902703476241,5.4253472222209886e-05,0.014057740385090112,-0.0006103515625,-0.003645833333333289,0.00010569877243450025
nonlinear_heteroskedastic,101,edm,central,0.2811743057044434,0.0016699714932779663,0.8779568142361112,0.7928886416200185,0.05068270365397135,0.03304036458333331,0.0019059418542989,0.27958951847658725,0.001001287076767135,0.8733723958333334,0.7751176577095887,0.0493615468343099,0.024316406249999954,0.0017919609381351002,0.0015847872278561548,0.0006686844165108314,0.00458441840277779,0.01777098391042975,0.0013211568196614537,0.008723958333333354,0.00011398091616379984
nonlinear_heteroskedastic,101,edm,extrapolated,0.6915925890999962,0.2332496577964168,0.6510687934027778,1.0760640996792614,0.07711410522460938,0.14518229166666666,0.00189378470774195,0.6162073862735064,0.1893937444891017,0.7976888020833334,1.325481272410954,0.1433877944946289,0.27228190104166666,0.00182291493911175,0.07538520282648986,0.043855913307315086,-0.14662000868055558,-0.2494171727316925,-0.06627368927001953,-0.127099609375,7.086976863019995e-05
nonlinear_heteroskedastic,101,flow,boundary,0.32384188973708555,0.0027933117120544026,0.879638671875,0.9170314163883392,0.04969151814778646,0.02968749999999995,0.0018141232697719497,0.32384188973708555,0.0027933117120544026,0.879638671875,0.9170314163883392,0.04969151814778646,0.02968749999999995,0.0018141232697719497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_heteroskedastic,101,flow,central,0.27958951847658725,0.001001287076767135,0.8733723958333334,0.7751176577095887,0.0493615468343099,0.024316406249999954,0.0017919609381351002,0.27958951847658725,0.001001287076767135,0.8733723958333334,0.7751176577095887,0.0493615468343099,0.024316406249999954,0.0017919609381351002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_heteroskedastic,101,flow,extrapolated,0.6162073862735064,0.1893937444891017,0.7976888020833334,1.325481272410954,0.1433877944946289,0.27228190104166666,0.00182291493911175,0.6162073862735064,0.1893937444891017,0.7976888020833334,1.325481272410954,0.1433877944946289,0.27228190104166666,0.00182291493911175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_heteroskedastic,101,gaussian_diag,boundary,0.3231500552925899,0.0013444033170593762,0.8779839409722222,0.9002665361762218,0.04888788859049479,0.019921874999999954,1.631162497991075e-05,0.32384188973708555,0.0027933117120544026,0.879638671875,0.9170314163883392,0.04969151814778646,0.02968749999999995,0.0018141232697719497,-0.0006918344444956648,-0.0014489083949950263,-0.0016547309027777901,-0.016764880212117417,-0.0008036295572916713,-0.009765624999999997,-0.001797811644792039
nonlinear_heteroskedastic,101,gaussian_diag,central,0.2828452839456985,0.001371014997801248,0.8911946614583334,0.8170044139499497,0.04877694447835287,0.017594401041666638,1.4125875168247148e-05,0.27958951847658725,0.001001287076767135,0.8733723958333334,0.7751176577095887,0.0493615468343099,0.024316406249999954,0.0017919609381351002,0.0032557654691112714,0.00036972792103411294,0.017822265625,0.04188675624036098,-0.0005846023559570312,-0.0067220052083333155,-0.001777835062966853
nonlinear_heteroskedastic,101,gaussian_diag,extrapolated,0.5993852764781527,0.18291854094500049,0.610595703125,1.059691990788074,0.05946890513102213,0.08852539062499999,1.3512145718171572e-05,0.6162073862735064,0.1893937444891017,0.7976888020833334,1.325481272410954,0.1433877944946289,0.27228190104166666,0.00182291493911175,-0.0168221097953537,-0.006475203544101221,-0.18709309895833337,-0.26578928162287996,-0.08391888936360678,-0.18375651041666669,-0.0018094027933935786
nonlinear_heteroskedastic,101,gaussian_rank2,boundary,0.31997135072176847,0.0015841046724069184,0.8837076822916666,0.9317967116529023,0.049866040547688804,0.03318684895833329,2.3439228243660182e-05,0.32384188973708555,0.0027933117120544026,0.879638671875,0.9170314163883392,0.04969151814778646,0.02968749999999995,0.0018141232697719497,-0.003870539015317087,-0.0012092070396474842,0.00406901041666663,0.01476529526456316,0.00017452239990234375,0.0034993489583333426,-0.0017906840415282896
nonlinear_heteroskedastic,101,gaussian_rank2,central,0.27990749151902405,0.0012735630825743375,0.899169921875,0.8330022887507451,0.04901885986328125,0.023600260416666647,2.1338541652464e-05,0.27958951847658725,0.001001287076767135,0.8733723958333334,0.7751176577095887,0.0493615468343099,0.024316406249999954,0.0017919609381351002,0.00031797304243680324,0.0002722760058072025,0.02579752604166663,0.057884631041156376,-0.00034268697102864815,-0.0007161458333333065,-0.0017706223964826361
nonlinear_heteroskedastic,101,gaussian_rank2,extrapolated,0.6323531319020195,0.21268413634128866,0.7159016927083334,1.3831414340917387,0.0668792724609375,0.11660156249999999,2.3631062504136935e-05,0.6162073862735064,0.1893937444891017,0.7976888020833334,1.325481272410954,0.1433877944946289,0.27228190104166666,0.00182291493911175,0.01614574562851312,0.023290391852186954,-0.081787109375,0.057660161680784805,-0.0765085220336914,-0.15568033854166669,-0.0017992838766076131
nonlinear_heteroskedastic,101,gp_rbf,boundary,0.328353222666133,0.0033267370735572664,0.8912760416666666,0.9677465195736636,0.04853121439615885,0.014941406249999947,2.68246658379212e-05,0.32384188973708555,0.0027933117120544026,0.879638671875,0.9170314163883392,0.04969151814778646,0.02968749999999995,0.0018141232697719497,0.004511332929047429,0.0005334253615028638,0.01163736979166663,0.05071510318532446,-0.0011603037516276088,-0.014746093750000003,-0.0017872986039340285
nonlinear_heteroskedastic,101,gp_rbf,central,0.28649035963812125,0.0009225337241597392,0.9152018229166666,0.9418370051229717,0.05926831563313802,0.09436848958333333,2.8133666395054508e-05,0.27958951847658725,0.001001287076767135,0.8733723958333334,0.7751176577095887,0.0493615468343099,0.024316406249999954,0.0017919609381351002,0.006900841161533999,-7.875335260739574e-05,0.04182942708333326,0.166719347413383,0.009906768798828125,0.07005208333333338,-0.0017638272717400458
nonlinear_heteroskedastic,101,gp_rbf,extrapolated,1.0824742037482562,0.7860392810610413,0.6341145833333334,1.780996572099809,0.04961967468261719,0.03486328125,2.614929204961906e-05,0.6162073862735064,0.1893937444891017,0.7976888020833334,1.325481272410954,0.1433877944946289,0.27228190104166666,0.00182291493911175,0.46626681747474985,0.5966455365719395,-0.16357421875,0.4555152996888552,-0.09376811981201172,-0.23741861979166667,-0.001796765647062131
